ano;modalidade;numero_ano;processo;situacao;objeto;natureza;demandante;modalidade_compra;homologacao_mes;valor_estimado_ufpr;valor_estimado_outros;valor_contratado_ufpr;valor_contratado_ufpr;homologacao_mes_ano
2016;Pregão Eletrônico;015/2016;106447/2015-16;Homologado;Contratação de empresa especializada no suporte às aulas práticas;Serviço;CECOM;SRP;2;593862.75;0.0;564607.99;0.0;2016-02-01
2016;Pregão Eletrônico;016/2016;101178/2015-93;Homologado;Prestação de serviços de fornecimento e instalação de vidros (SRP);Serviço;SUINFRA;SRP;3;3685716.0;7564135.4;1790246.0;4827024.2;2016-03-01
2016;Pregão Eletrônico;017/2016;098802/2015-68;Homologado;Fornecimento parcelado de chapas offset gravadas para Imprensa (SRP);Serviço;Imprensa;SRP;2;529590.0;36210.0;523000.0;35800.0;2016-02-01
2016;Pregão Eletrônico;018/2016;092502/2015-75;Homologado;Aquisição de materiais de expediente;Material;Almox Central;SRP;2;82309.7;0.0;41898.6;0.0;2016-02-01
2016;Pregão Eletrônico;019/2016;101892/2015-81;Homologado;Aquisição de suinos;Material;Saúde;SRP;1;109959.0;0.0;93930.0;0.0;2016-01-01
2016;Pregão Eletrônico;020/2016;108496/2015-85;Homologado;Aquisição parcelada de peças para os equipamentos odontológicos dos Cursos de Odontologia da UFPR (SRP);Material;Odontologia;SRP;3;54239.48;1703.0;40457.53;1187.0;2016-03-01
2016;Pregão Eletrônico;021/2016;100107/2015-73;Homologado;Aquisição de abraçadeiras e acoplamentos metálicos;Material;SUINFRA;SRP;2;376915.5;125638.5;367666.5;122555.5;2016-02-01
2016;Pregão Eletrônico;022/2016;103349/2015-19;Deserto;"Serviço Para Substituição de Transformador
Republicado - VIDE Pregão 78/2016";Serviço;SUINFRA;Aquisição imediata;;8397.22;0.0;0.0;0.0;
2016;Pregão Eletrônico;023/2016;110912/2016-96;Homologado;Contratação de empresa para gestão documental;Serviço;CECOM;SRP;3;470974.0;0.0;286300.0;0.0;2016-03-01
2016;Pregão Eletrônico;024/2016;098290/2015-30;Homologado;Aquisição de bateriais para nobreak;Material;SUINFRA;SRP;4;173184.0;72160.0;155982.0;64992.5;2016-04-01
2016;Pregão Eletrônico;025/2016;106729/2015-13;Homologado;Aquisição parcelada de material odontológico para Curso de Odontologia Restauradora (SRP);Material;D.Odont.R;SRP;5;112552.61;0.0;56593.81;0.0;2016-05-01
2016;Pregão Eletrônico;026/2016;111591/2016-47;Homologado;Aquisição de Eletrodomésticos, Ferramentas e Itens de Áudio e Vídeo;Material;CECOM;SRP;4;1486647.89;1149361.14;984600.6;739883.8;2016-04-01
2016;Pregão Eletrônico;027/2016;110696/2015-06;Homologado;Execução de Quadra em Concreto no Setor Litoral;Serviço;SUINFRA;Aquisição imediata;5;121905.0;0.0;83900.0;0.0;2016-05-01
2016;Pregão Eletrônico;028/2016;089353/2015-67;Homologado;Contratação de Serviços terceirizados para as estações experimentais de Canguiri, Rio Negro, e São João do Triunfo;Serviço;Fazenda Canguiri;Contrato;11;2939283.21;0.0;3219110.88;3219110.88;2016-11-01
2016;Pregão Eletrônico;029/2016;114607/2016-73;Homologado;Aquisição parcelada de insumos agrícolas para Centro de Estações Experimentais do Canguiri (SRP);Material;Fazenda Canguiri;SRP;4;360840.5;0.0;260994.0;0.0;2016-04-01
2016;Pregão Eletrônico;030/2016;111594/2016-81;Homologado;Aquisição de Equipamentos de Laboratório ;Material;CECOM;SRP;6;2572972.05;0.0;1537420.3;0.0;2016-06-01
2016;Pregão Eletrônico;031/2016;110778/2015-42;Homologado;Aquisição de Materiais Odontológicos ;Material;Odontologia ;SRP;3;125923.55;5093.15;53756.13;2172.0;2016-03-01
2016;Pregão Eletrônico;032/2016;111423/2016-51;Homologado;Materiais e produtos de limpeza para os Restaurantes da UFPR (SRP);Material;RU;SRP;7;1399017.1;0.0;1772138.3;0.0;2016-07-01
2016;Pregão Eletrônico;033/2016;116589/2016-64;Homologado;Equipamento Agropecuario;Material;Fazenda Canguiri;SRP;4;26470.67;0.0;23948.0;0.0;2016-04-01
2016;Pregão Eletrônico;034/2016;111593/2016-36;Homologado;Materias e equipamentos eletrônicos;Material;CECOM;SRP;7;591813.77;812192.07;188518.0;318938.0;2016-07-01
2016;Pregão Eletrônico;035/2016;115200/2016-63;Cancelado;Material de Laboratório para Conservação de Cadáveres para Setor Palotina (LT);Material;Setor Palotina;Aquisição imediata;;183373.84;0.0;0.0;0.0;
2016;Pregão Eletrônico;036/2016;108954/2015-86;Homologado;Material de Consumo;Material;Almox Central;SRP;5;1290893.6;1063803.39;836079.5;680918.6;2016-05-01
2016;Pregão Eletrônico;037/2016;097887/2015-67;Fracassado;Aquisição de veículo;Material;Setor Palotina;SRP;;95908.33;0.0;0.0;0.0;
2016;Pregão Eletrônico;038/2016;110454/2015-12;Homologado;Aquisição de Materiais de Pintura (pincéis, rolos, acessórios, lixas, removedores, solventes) para Suinfra (SRP) (36 itens);Material;SUINFRA;SRP;7;704146.0;1175861.7;358013.0;633608.0;2016-07-01
2016;Pregão Eletrônico;039/2016;120484/2016-18;Homologado;Aquisição de soluções parenterais;Material;CECOM;SRP;6;259355.8;0.0;96828.0;0.0;2016-06-01
2016;Pregão Eletrônico;040/2016;116063/2016-84;Homologado;Aquisição de Gases (cilindros e recargas);Material;CECOM;SRP;5;202394.6;131794.0;99607.68;56029.32;2016-05-01
2016;Pregão Eletrônico;041/2016;121600/2016-16;Homologado;Aquisição de Camisetas e Bandeiras para diversas unidades da UFPR (SRP);Material;CECOM;SRP;6;265652.6;163620.63;151875.0;93381.4;2016-06-01
2016;Pregão Eletrônico;042/2016;122060/2016-80;Homologado;Aquisição de tanques;Material;Palotina;SRP;4;95908.33;0.0;68050.0;0.0;2016-04-01
2016;Pregão Eletrônico;043/2016;118808/2016-40;Homologado;Aquisição de Material Bibliográfico para Bibliotecas da UFPR (LT);Material;Biblioteca Central;Aquisição imediata;5;224900.11;0.0;153713.28;0.0;2016-05-01
2016;Pregão Eletrônico;044/2016;121776/2016-60;Homologado;Aquisição de aquários;Material;Palotina;SRP;6;40304.5;19646.11;13479.79;5423.5;2016-06-01
2016;Pregão Eletrônico;045/2016;122903/2016-48;Homologado;Aquisição de materiais de expediente e limpeza;Material;AC;SRP;6;252794.3;527414.1;206746.5;333737.5;2016-06-01
2016;Pregão Eletrônico;046/2016;124030/2016-16;Cancelado;Aquisição de nitrogênio líquido (vide PE 059 2016);Material;BL;SRP;;4880.0;0.0;0.0;0.0;
2016;Pregão Eletrônico;047/2016;123180/2016-02;Homologado;Aquisição de material de expediente e consumo ;Material;AC;SRP;5;334957.8;614586.5;233271.75;467621.0;2016-05-01
2016;Pregão Eletrônico;048/2016;102965/2015-52;Homologado;Aquisição de materiais de serralheria II;Material;Suinfra;SRP;6;937798.5;837754.0;730682.0;597831.0;2016-06-01
2016;Pregão Eletrônico;049/2016;110660/2015-14;Homologado;Aquisição de Materiais de serralheria e marcenaria para manutenção para confecção de pranchetas para Curso de Arquitetura (SRP);Material;Setor de Tecnologia;SRP;6;23608.97;23608.97;21362.75;21362.75;2016-06-01
2016;Pregão Eletrônico;50/2016;117098/2016-59;Cancelado;Aquisição de Impressora Plotter;Material;Imprensa Universitária;SRP;;371176.66;0.0;0.0;0.0;
2016;Pregão Eletrônico;51/2016;122055/2016-77;Homologado;Contratação de Limpeza de esquadrias e fachadas envidraçadas;Serviço;CECOM;SRP;6;3227348.49;0.0;605855.44;0.0;2016-06-01
2016;Pregão Eletrônico;52/2016;116691/2016-60;Homologado;Aquisição de Materiais Odontológicos para Departamento de Odontologia Restauradora (SRP);Material;SD;SRP;9;138224.97;0.0;68385.75;0.0;2016-09-01
2016;Pregão Eletrônico;53/2016;121931/2016-48;Homologado;Aquisição de itens de Mobiliário;Material;CECOM;SRP;8;3990244.3;0.0;1653202.2;0.0;2016-08-01
2016;Pregão Eletrônico;54/2016;123138/2016-83;Homologado;Aquisição de material de expediente;Material;Almox Central;SRP;6;384873.35;406156.35;125940.75;139009.55;2016-06-01
2016;Pregão Eletrônico;55/2016;110484/2015-11;Cancelado;Aquisição de material de pintura (tintas) para Suinfra (SRP);Material;Suinfra;SRP;;2549048.0;0.0;0.0;0.0;
2016;Pregão Eletrônico;56/2016;087762/2015-29;Homologado;Serviço de Limpeza de caixa d´água;Serviço;Suinfra;SRP;6;168371.74;0.0;73390.98;0.0;2016-06-01
2016;Pregão Eletrônico;57/2016;121463/2016-10;Homologado;Coleta, transporte, tratamento e dispoisção final de resíduos;Serviço;Suinfra;Contrato;6;865872.0;0.0;424688.83;0.0;2016-06-01
2016;Pregão Eletrônico;58/2016;127746/2016-67;Em Andamento;Contratação de empresa de terceirização de mão de obra ;Serviço;Imprensa Universitária;Contrato;;2780370.48;0.0;0.0;0.0;
2016;Pregão Eletrônico;59/2016;127332/2016-38;Homologado;Aquisição de nitrogênio líquido para Palotina e Curitiba (SRP);Material;Palotina;SRP;6;25796.0;0.0;8470.0;0.0;2016-06-01
2016;Pregão Eletrônico;60/2016;115200/2016-63;Homologado;"Material de Laboratório para Conservação de Cadáveres para Setor Palotina (LT)
(antigo PE 035 2016)";Material;Palotina;Aquisição imediata;5;183373.84;0.0;87843.8;0.0;2016-05-01
2016;Pregão Eletrônico;61/2016;12167/2016-05;Homologado;Aquisição de Semiperecíveis ;Material;RU;SRP;6;1964179.84;0.0;1036024.75;0.0;2016-06-01
2016;Pregão Eletrônico;62/2016;072411/2015-13;Homologado;Serviço de instalação e manutenção de Infraestrutura de Rede (SRP);Material;CCE;SRP;12;7752723.58;0.0;0.0;0.0;2016-12-01
2016;Pregão Eletrônico;63/2016;119566/2016-10;Homologado;Aquisição de estufas agrícolas;Material;Palotina;SRP;5;48471.2;0.0;48471.2;0.0;2016-05-01
2016;Pregão Eletrônico;64/2016;128140/2016-49;Homologado;Contratação de serviços de publicidade Legal;Serviço;CECOM;SRP;6;82600.0;0.0;48440.0;0.0;2016-06-01
2016;Pregão Eletrônico;65/2016;128814/2016-13;Homologado;Aquisição de material de laboratório para atender diversas unidades da UFPR (SRP) parte I;Material;CECOM;SRP;11;1639296.8;0.0;889695.5;0.0;2016-11-01
2016;Pregão Eletrônico;66/2016;128290/2016-52;Homologado;Aquisição de material de laboratório para atender diversas unidades da UFPR (SRP) Parte II;Material;CECOM;SRP;10;1291838.9;0.0;799666.45;0.0;2016-10-01
2016;Pregão Eletrônico;67/2016;128073/2016-62;Deserto;Serviço de Marina;Serviço;Centro de Estudos do MAR;Contrato;;97798.56;0.0;0.0;0.0;
2016;Pregão Eletrônico;68/2016;129240/2016-92;Homologado;Aquisição de àgua mineral;Material;CECOM;SRP;7;228836.0;0.0;102635.0;0.0;2016-07-01
2016;Pregão Eletrônico;69/2016;110494/2015-56;Homologado;Aquisição de Material de Construção;Material;SUINFRA;SRP;7;4468893.77;0.0;4380257.67;0.0;2016-07-01
2016;Pregão Eletrônico;70/2016;115042/2016-41;Homologado;Serviço de coleta, tratamento e destinação de resíduos;Serviço;SUINFRA;SRP;7;195330.0;0.0;109410.0;0.0;2016-07-01
2016;Pregão Eletrônico;71/2016;097273/2015-85;Homologado;Contratação de 196 postos de serviço para Cozinha Industrial para Restaurantes Universitários;Serviço;RU;Contrato;8;9156649.75;0.0;8329999.8;0.0;2016-08-01
2016;Pregão Eletrônico;72/2016;129721/2016-06;Homologado;Contratação de ferramenta de pesquisa;Serviço;CECOM;SRP;6;123331.6;0.0;39960.0;0.0;2016-06-01
2016;Pregão Eletrônico;73/2016;129532/2016-25;Fracassado;Aquisição de veículo zero KM;Material;Palotina;SRP;;82343.33;0.0;0.0;0.0;
2016;Pregão Eletrônico;74/2016;083227/2015-07;Cancelado;Contratação de postos de serviços de limpeza para diversas unidades da UFPR;Serviço;DAAST;Contrato;;14782536.57;0.0;0.0;0.0;
2016;Pregão Eletrônico;75/2016;113271/2016-21;Homologado;Aquisição de material elétrico;Material;SUINFRA;SRP;7;1049564.0;0.0;501391.2;0.0;2016-07-01
2016;Pregão Eletrônico;76/2016;113719/2016-15;Homologado;Contratação de terceirizados de assistente de processos e apoio técnico operacional;Serviço;DAAST;Contrato;6;2904480.87;0.0;2336949.24;0.0;2016-06-01
2016;Pregão Eletrônico;77/2016;125394/2016-13;Homologado;Aquisição de Leitoras de código de barras para bibliotecas (LT);Material;Biblioteca Central;Aquisição imediata;8;35856.66;0.0;34654.2;0.0;2016-08-01
2016;Pregão Eletrônico;78/2016;103349/2015-19;Deserto;Serviço de substituição de transformador (vide Pregão 22/16 - Deserto);Serviço;SUINFRA;Aquisição imediata;;8397.22;0.0;0.0;0.0;
2016;Pregão Eletrônico;79/2016;131222/2016-71;Homologado;Contratação de serviços de transporte, hospedagem e alimentação;Serviço;CECOM;SRP;6;1075528.0;0.0;1059199.5;0.0;2016-06-01
2016;Pregão Eletrônico;80/2016;108790/2015-97;Homologado;Serviços terceirizados para postos de marinheiro;Serviço;CEM;Contrato;8;525795.36;0.0;505560.8;0.0;2016-08-01
2016;Pregão Eletrônico;81/2016;129234/2016-35;Homologado;Aquisição de Material médico hospitalar (SRP);Material;Setor de Ciências da Saúde;SRP;8;134121.37;0.0;117548.72;0.0;2016-08-01
2016;Pregão Eletrônico;82/2016;130516/2016-85;Homologado;Aquisição de Trator;Material;Dep Fitotecnica e Fitossanitarismo;Aquisição imediata;6;197000.0;0.0;186970.0;0.0;2016-06-01
2016;Pregão Eletrônico;83/2016;130377/2016-90;Homologado;Aquisição de carnes;Material;RU;SRP;8;11875788.44;0.0;7067840.0;0.0;2016-08-01
2016;Pregão Eletrônico;84/2016;130764/2016-26;Homologado;Aquisição de caldeirões industriais para Restaurantes Universitários (LT);Material;RU;Aquisição imediata;7;152833.31;0.0;74900.0;0.0;2016-07-01
2016;Pregão Eletrônico;85/2016;054840/2014-28;Homologado;Serviço de Vigilância Patrimonial;Serviço;DSG;Contrato;7;13331854.92;0.0;11878847.43;0.0;2016-07-01
2016;Pregão Eletrônico;86/2016;130540/2016-14;Homologado;Aquisição de materiais para laboratório de Anatomia ;Material;Toledo;Aquisição imediata;8;84545.28;0.0;57929.26;0.0;2016-08-01
2016;Pregão Eletrônico;87/2016;1331168/2016-06;Homologado;Aquisição de equipamentos e materiais hospitalares (SRP);Material;CECOM;SRP;9;2002440.52;0.0;1376083.4;0.0;2016-09-01
2016;Pregão Eletrônico;88/2016;128273/2016-15;Homologado;Aquisição de materiais para laboratório de análises clínicas;Material;Departamento de Análises Clínicas;SRP;8;39146.02;0.0;19905.72;0.0;2016-08-01
2016;Pregão Eletrônico;89/2016;087354/2015-77;Homologado;Serviço de Outsourcing de Impressão (LT);Serviço;Centro de Computação Eletrônica;Contrato;2;3962721.84;0.0;1512256.8;0.0;2016-02-01
2016;Pregão Eletrônico;90/2016;129395/2016-26;Homologado;Locação de Equip. Iluminação, Sonorização, vídeo e Palco (Festival de Inverno);Serviço;PROEC;Aquisição imediata;6;349462.23;0.0;90150.0;0.0;2016-06-01
2016;Pregão Eletrônico;91/2016;129888/2016-69;Homologado;Locação de equipamento de Multimídia;Serviço;PROGRAD;Aquisição imediata;7;25366.66;0.0;11000.0;0.0;2016-07-01
2016;Pregão Eletrônico;92/2016;130124/2016-16;Homologado;Serviço de Coffee Break para eventos institucionais na UFPR (SRP);Serviço;CECOM;SRP;8;833107.5;0.0;541840.0;0.0;2016-08-01
2016;Pregão Eletrônico;93/2016;119058/2016-23;Homologado;Aquisição de solução de impressão;Material;NC;Aquisição imediata;7;1215569.0;0.0;976296.0;0.0;2016-07-01
2016;Pregão Eletrônico;94/2016;107772/2015-98;Homologado;Fornecimento e instalação de portas de vidros;Serviço;SUINFRA;Aquisição imediata;7;8762.1;0.0;5384.99;0.0;2016-07-01
2016;Pregão Eletrônico;95/2016;135360/2016-29;Homologado;Locação de estandes, tendas e mobiliário para eventos (SRP);Serviço;CECOM;SRP;8;4158820.2;0.0;1081181.05;0.0;2016-08-01
2016;Pregão Eletrônico;96/2016;128073/2016-62;Homologado;Serviço de Marina;Serviço;Centro de Estudos do MAR;Contrato;7;97798.56;0.0;97750.0;0.0;2016-07-01
2016;Pregão Eletrônico;97/2016;135479/2016-00;Homologado;Serviços de alimentação Feira de Cursos e Profissões;Serviço;ACS;Aquisição imediata;8;120120.0;0.0;63490.0;0.0;2016-08-01
2016;Pregão Eletrônico;98/2016;136476/2016-85;Homologado;Aquisição de pulseiras Feira de Cursos e Profissões;Material;ACS;Aquisição imediata;7;1900.0;0.0;1750.0;0.0;2016-07-01
2016;Pregão Eletrônico;99/2016;137282/2016-05;Homologado;Aquisição de reagentes químicos para atender a diversas unidades da UFPR (Parte I) SRP;Material;CECOM;SRP;10;5582132.25;0.0;1854526.6;0.0;2016-10-01
2016;Pregão Eletrônico;100/2016;129352/2016-25;Homologado;Aquisição de veículo zero KM (ex-73/2016);Material;Palotina;SRP;8;83343.33;0.0;82343.0;0.0;2016-08-01
2016;Pregão Eletrônico;101/2016;135759/2016-18;Homologado;Aquisição de Equipamentos de Laboratório ;Material;Ciencias da Saude;SRP;9;1266885.34;0.0;842316.06;0.0;2016-09-01
2016;Pregão Eletrônico;102/2016;137256/2016-79;Homologado;Aquisição de Carimbos para diversas unidades da UFPR (SRP);Material;CECOM;SRP;8;98645.91;0.0;52237.0;0.0;2016-08-01
2016;Pregão Eletrônico;103/2016;139532/2016-33;Homologado;Aquisição de Maravalha de Pinus Biotério;Material;Ciencias Biologicas;SRP;8;163956.0;0.0;126750.0;0.0;2016-08-01
2016;Pregão Eletrônico;104/2016;127906/2016-78;Homologado;Fornecimento e instalação de cerca - Palotina e Maripá (SRP);Serviço;SUINFRA;SRP;9;343787.12;0.0;222800.0;0.0;2016-09-01
2016;Pregão Eletrônico;105/2016;131429/2016-45;Homologado;Aquisição de material bibliográfico (LT);Material;Biblioteca Central;Aquisição imediata;8;645860.52;0.0;436225.68;0.0;2016-08-01
2016;Pregão Eletrônico;106/2016;138684/2016-19;Cancelado;Contratação de Empresa de Gerenciamento de Frota;Serviço;CENTRAN;SRP;;3396167.2;0.0;0.0;0.0;
2016;Pregão Eletrônico;107/2016;124390/2016-18;Homologado;Contratação de Sanitários Químicos e Cabines para Banho (SRP);Serviço;PRAE;SRP;9;88489.4;0.0;60622.5;0.0;2016-09-01
2016;Pregão Eletrônico;108/2016;134688/2016-28;Fase Interna;Contratação de Som e Iluminação para Eventos (SRP);Serviço;PRAE;SRP;;925940.0;0.0;0.0;0.0;
2016;Pregão Eletrônico;109/2016;136253/2016-18;Homologado;Aquisição de Detectores de Metal ;Material;Núcleo de Concursos ;SRP;8;66132.0;0.0;59856.0;0.0;2016-08-01
2016;Pregão Eletrônico;110/2016;124828/2016-50;Homologado;Aquisição de Filtros de gelatina (acetato) coloridos (SRP);Material;SUINFRA;SRP;9;16146.0;0.0;15174.0;0.0;2016-09-01
2016;Pregão Eletrônico;111/2016;130322/2016-80;Homologado;Serviços terceirizados de contínuos, almoxarifes, operador de malote, técnico de manutenção (65 postos) (LT);Serviço;CECOM;Contrato;1;3261208.68;0.0;2720581.8;0.0;2016-01-01
2016;Pregão Eletrônico;112/2016;139893/2016-80;Homologado;Aquisição de motobombas flutuantes para Maripá;Material;Setor Palotina;Aquisição imediata;8;66053.33;0.0;54879.0;0.0;2016-08-01
2016;Pregão Eletrônico;113/2016;132774/2016-04;Homologado;Aquisição de equipamentos de laboratorio - parte 2 (SRP);Material;CECOM;SRP;;4866291.46;0.0;2831699.32;0.0;
2016;Pregão Eletrônico;114/2016;134540/2016-93;Homologado;Contratação de serviços terceirizados de analistas de contratos para o DAAST/DSG;Serviço;CECOM;Contrato;9;1139103.72;0.0;990000.0;0.0;2016-09-01
2016;Pregão Eletrônico;115/2016;142085/2016-08;Homologado;Contratação de serviços de manutenção para autoclaves do Biotério;Serviço;Ciencias Biológicas;SRP;9;21240.0;0.0;17520.0;0.0;2016-09-01
2016;Pregão Eletrônico;116/2016;142605/2016-74;Homologado;Aquisição de itens de áudio e vídeo para atender a diversas unidades da UFPR;Material;PRA;SRP;;3183883.76;0.0;1952060.52;0.0;
